Target,Text,Label
Soll die Schweiz innerhalb der nächsten vier Jahre EU-Beitrittsverhandlungen aufnehmen?,EU Beitritt nein; Bilaterale sollten weiter und punktuell verbessert werden,AGAINST
Befürworten Sie das bestehende Personenfreizügigkeitsabkommen mit der EU?,gewisse Einschränkungen müssen möglich sein (Ventilklausel),FAVOR
"Die Schweiz verfolgt seit einigen Jahren eine aktivere Aussenpolitik, die sich weniger an der strikten Neutralität orientiert. Begrüssen Sie dies?",Die Schweiz hat sich nicht in Konflikte anderer Länder einzumischen. Sie soll als strikt neutrales Land als Basis für die Friedensfindung genutzt werden können.,AGAINST
Soll sich der Staat finanziell stärker für die Integration von Ausländer/innen engagieren?,Mit klaren Bedingungen an konkrete Integrations-Fortschritte.,FAVOR
Soll die Einhaltung der Menschenrechte bei wirtschaftlichen Abkommen mit anderen Ländern (z.B. Freihandelsabkommen) stärker berücksichtigt werden?,"Dies Abwägung von wirtschaftlichen und politischen Interessen wird Heute bereits im Rahmen des Möglichen ausgenutzt und soll weiter so ausgenutzt werden. Aber die Schweizer Aussenpolitik muss auch stets darauf achten, dass sie ihren Einfluss nicht überschätzt.",AGAINST
Eine Volksinitiative möchte die Zuwanderung regulieren und das migrationsbedingte Bevölkerungswachstum auf 0.2% pro Jahr beschränken. Unterstützen Sie diese Initiative?,Bevölkerungswachstum ist nicht nur ein Problem der Migration,AGAINST
"Sind Sie dafür, dass der Status von Sans-Papiers durch eine einmalige kollektive Erteilung von Aufenthaltsbewilligungen legalisiert wird?",Die Bedingungen bzw. Kriterien für die Ausnahme müssen für alle gleichermassen eindeutig definiert und gerecht sein.,FAVOR
Eine Volksinitiative möchte die Zuwanderung regulieren und das migrationsbedingte Bevölkerungswachstum auf 0.2% pro Jahr beschränken. Unterstützen Sie diese Initiative?,"Eine fixe Quote ist weder für die Schweizerinnen und Schweizer, noch für die Migrantinnen und Migranten ein adäquater Ansatz.",AGAINST
Soll die Schweiz innerhalb der nächsten vier Jahre EU-Beitrittsverhandlungen aufnehmen?,"Das Schweizer Volk hat schon unzählige Male gesagt, dass es das nicht möchte, warum also soll die Schweiz EU-Beitrittsverhandlungen aufnehmen??
Nein heisst NEIN!!",AGAINST
Die Schweizer Armee kann heute zum Selbstschutz bewaffnet bei friedenserhaltenden Einsätzen unter UNO- oder OSZE-Mandat im Ausland eingesetzt werden. Befürworten Sie dies?,"Diese Vereinigungen besitzen sehr oft eine äusserst fragwürdige Definition von Frieden!
Auch wenn die Schweiz sowieso schon lange nicht mehr neutral ist, so soll nicht ein Mensch durch einen solchen Einsatz der Schweizer Armee Blut vergiessen müssen!",AGAINST
Soll sich der Staat finanziell stärker für die Integration von Ausländer/innen engagieren?,"Bedürfnisgerechte Integration ja, Zwangsassimilation nein",FAVOR
Soll die Einhaltung der Menschenrechte bei wirtschaftlichen Abkommen mit anderen Ländern (z.B. Freihandelsabkommen) stärker berücksichtigt werden?,ethische Überlegungen sollten Wirtschaftlichen vorangestellt werden.,FAVOR
"Würden Sie es befürworten, wenn für Ausländer/innen, die seit mindestens zehn Jahren in der Schweiz leben, gesamtschweizerisch das Stimm- und Wahlrecht auf Gemeindeebene eingeführt würde?","Im Gegenteil: Ich fordere strengere Einbürgerungskriterien, Abschaffung des Doppelbürgerrechts und eine Probezeit",AGAINST
Eine Volksinitiative möchte die Zuwanderung regulieren und das migrationsbedingte Bevölkerungswachstum auf 0.2% pro Jahr beschränken. Unterstützen Sie diese Initiative?,"Unsere Initiative ist noch viel besser. Allein im Jahr 2009 stieg die Gesamtbevölkerung der Schweiz um 90397 Personen. das ist etwa die Einwohnerzahl der Stadt Luzern und Emmen zusammen. Dies ist eine direkte Folge der Einwanderung, die einheimische Bevölkerung hat sogar abgenommen. Dieser Trend hält seit den letzten 20 Jahren unvermindert an.

Die Folge sind verhehrende Auswirkungen auf Ökologie, sozialen Frieden und Wirtschaft",FAVOR
Befürworten Sie das bestehende Personenfreizügigkeitsabkommen mit der EU?,"Falls wir dieses nicht kündigen können, machen wir eine Auslegeordnung, wer aus dem In- und Ausland von der Globalisierung und Masseneinwanderung profitiert. Die Gewinner sollen die Verlierer entschädigen! Dann könnte es nämlich sein, dass anstatt wir Kohäsions-Schmier-Milliarden für den Aufbau Ost verschenken, dieses Geld in Zukunft zur Armutsbekämpfung in der Schweiz einsetzen!",AGAINST
Eine Volksinitiative möchte die Zuwanderung regulieren und das migrationsbedingte Bevölkerungswachstum auf 0.2% pro Jahr beschränken. Unterstützen Sie diese Initiative?,"Diese Initiative ist wirtschaftsfeindlich und wiederspricht der humanitären und völkerverbindenden Kultur. Man könnte da genauso sagen, das wir die Landesteile abtrennen etc.",AGAINST
Eine Volksinitiative möchte die Zuwanderung regulieren und das migrationsbedingte Bevölkerungswachstum auf 0.2% pro Jahr beschränken. Unterstützen Sie diese Initiative?,"Der Idee könnte ich nur zustimmen, wenn die Zahl nicht strikte angewendet würde und die Zuwanderung von Drittstaaten (nicht EU) besser geregelt würde.",AGAINST
Befürworten Sie das bestehende Personenfreizügigkeitsabkommen mit der EU?,Leider gibt es zu wenig flankierende Massnahmen und die Einhaltung der lokalen Anstellungsbedingungen wird zu wenig überwacht.,FAVOR
Soll die Schweiz ein Agrarfreihandelsabkommen mit der EU abschliessen?,Das Landwirtschaftdossier führt unser Tierschutzgesetzt absurdum. Tierquälerisch produzierte Artikel kommen wieder verstärkt in die Schweiz. Darum lehne ich dieses Dossier in dieser Form kategorisch ab.,AGAINST
"Würden Sie es befürworten, wenn für Ausländer/innen, die seit mindestens zehn Jahren in der Schweiz leben, gesamtschweizerisch das Stimm- und Wahlrecht auf Gemeindeebene eingeführt würde?","Keine Fragestellung für die bundesebene, dies sollen die Gemeinden selber entscheiden.",AGAINST
Soll sich der Staat finanziell stärker für die Integration von Ausländer/innen engagieren?,"Integration ist eine gegenseitige Leistung, und zwar von Ausländern und Schweizern. Die bestehenden Rahmenbedingungen sind ausreichend, der Rest findet im Alltag statt.",AGAINST
"Soll die Schweiz vermehrt Flüchtlingsgruppen aufnehmen, für die das UN-Flüchtlingshilfswerk (UNHCR) Aufnahmeländer sucht (sog. Kontingentsflüchtlinge)?",einerseits kann die Fragestellung nicht grundsätzlich vermischt werden mit der Ausländerquote in der Schweiz - andererseits hat die Schweiz in der Vergangenheit z.B. mit Tibetern oder den Ungarn eine langjährige Freundschaft aufgebaut genau durch die Hilfestellung.,FAVOR
Würden Sie die Einführung des automatischen Austausches von Bankkundendaten zwischen der Schweiz und ausländischen Steuerbehörden befürworten?,"Abgeltungssteuer auf anonymer Basis, wie es momentan verhandelt wird, ist der richtige Weg.",AGAINST
"Würden Sie es befürworten, wenn für Ausländer/innen, die seit mindestens zehn Jahren in der Schweiz leben, gesamtschweizerisch das Stimm- und Wahlrecht auf Gemeindeebene eingeführt würde?",Das ist Sache der Gemeinde. Der Bund hat sich da nicht einzumischen.,AGAINST
"Sind Sie dafür, dass der Status von Sans-Papiers durch eine einmalige kollektive Erteilung von Aufenthaltsbewilligungen legalisiert wird?","... unter gewissen Bedingungen, ja. Aber diese Amnestie muss einmalig sein und darf nicht falsche Anreize schaffen.",FAVOR
Soll sich der Staat finanziell stärker für die Integration von Ausländer/innen engagieren?,"Wenn die Ausländer Gastrecht geniessen, müsse sie auch eigenverantwqrtlich etwas tun für die Integration.",AGAINST
Eine Volksinitiative möchte die Zuwanderung regulieren und das migrationsbedingte Bevölkerungswachstum auf 0.2% pro Jahr beschränken. Unterstützen Sie diese Initiative?,"Keine Politik der ""offenen Scheunentore"", Zuwanderung muss wieder besser in den Griff kommen.",FAVOR
Befürworten Sie das bestehende Personenfreizügigkeitsabkommen mit der EU?,"Unterstützung ja - aber nur mit flankierenden Massnahmen, die der Bundesrat auch durchsetzen sollte",FAVOR
Soll die Schweiz innerhalb der nächsten vier Jahre EU-Beitrittsverhandlungen aufnehmen?,"Die Zeit ist noch nicht reif. 
Die EU überzeugt mich zwar in politischer Hinsicht als Garant des Friedens in Europa. In wirtschaftlicher Hinsicht und in Bezug auf eine nachhaltige Entwicklung gäbe es aber noch viel zu tun - ob die Schweiz etwas ändern könnte, ist sehr fraglich...",AGAINST
"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?","Wer Steuern zahlt und in der Gemeinde integriert ist, soll das Stimmrecht auf Antrag erhalten.",FAVOR
Sollen die Anforderungen für Einbürgerungen erhöht werden?,"Da ich in der Gemeinde selbst Einbürgerungen behandle, kann ich bestätigen, dass die Anforderungen für Einbürgerungen heute angemessen hoch sind.",AGAINST
Soll die Schweiz Verhandlungen über den Beitritt zur EU aufnehmen?,"Wir sind stark von der EU abhängig. Wir übernehmen - aus reinem Sachzwang - regelmässig Regeln der EU automatisch, ohne jedoch mitreden zu können. Wir handeln also nicht souverän. Deshalb sollten wir längerfristig einen Beitritt anstreben und mithelfen, die EU besser zu machen.",FAVOR
"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?","Wenn Sie diese wollen, dann können Sie sich einbürgern lassen. Dies muss das Ziel sein!",AGAINST
"Eine Initiative fordert, dass die Haftungsregeln für Unternehmen mit Sitz in der Schweiz in Bezug auf die Einhaltung von Menschenrechten und Umweltstandards im Ausland verschärft werden. Befürworten Sie dies?","Die Initiative ist sehr radikal. Ich begrüsse eine Verschärfung und wäre für die Ausarbeitung eines moderaten Gegenvorschlags. Im Grundsatz gilt aber, dass die Unternehmen ihre Verantwortung wahrnehmen müssen, die sie gegenüber Mensch, Gesellschaft und Umwelt haben.",AGAINST
"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?","ch bin eher skeptisch und würde, wenn schon, die Ausübung des Stimm- und Wahlrechts nicht nur an die Dauer des Aufenthaltes knüpfen, sondern auch Integrationsbemühungen (Sprache, Interesse) erwarten. Da wäre allenfalls die Niederlassungsbewilligung das geeignete Qualifikationsmittel. Schliesslich müsste die Frage der Abgeltung des Militärdienstes geklärt werden.",AGAINST
Befürworten Sie eine weitere Verschärfung des Asylrechts?,"Befürworte konsequenteren Vollzug der bestehenden Gesetze und wo nötig Verschärfungen. Keine Ferienreisen in Länder, in welchen Menschen mit Asylstatus an Leib und Leben bedroht sind. Keine Akzeptanz von Kinderehen, bessere Überwachung von Hasspredigern, Fundamentalisten und konsequente Wegweisung. Aufenthalt in der Schweiz klar an die Akzeptanz des modernen Rechtsstaates knüpfen, im speziellen im Bereich der Gleichstellung.",FAVOR
Soll der Bund Ausländer/-innen bei der Integration stärker unterstützen?,Als Land mit einem weltweit gesehen sehr hohen Aasländeranteil leistet die Schweiz eine gute Integrationsleistung. Doch der Bund soll seine Integrationsmassnahmen verstärkt auf Frauen ausrichten. Konsequente Vermeidung von Parallelgesellschaften im Zuge der zunehmenden Migration aus Ländern mit patriarchalen Strukturen. Konsequenter Kampf gegen den aufkommenden Fundamentalismus.,AGAINST
"Eine Initiative fordert, dass die Haftungsregeln für Unternehmen mit Sitz in der Schweiz in Bezug auf die Einhaltung von Menschenrechten und Umweltstandards im Ausland verschärft werden. Befürworten Sie dies?",Diese Initiative ist viel zu extrem und würde zu einer Klageflut gegenüber der Schweiz führen.,AGAINST
"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?","Will ein Ausländer bzw. eine Ausländerin das Stimm- und Wahlrecht erlangen, kann er bzw. sie sich einbürgern lassen. Zudem würde eine gesamtschweizerische Einführung die kommunale Kompetenz in dieser Frage beschneiden.",AGAINST
Ist die Begrenzung der Einwanderung für Sie wichtiger als der Erhalt der Bilateralen Verträge mit der EU?,"Die Frage tangiert nur die europäische Migration, die via Freizügigkeitsabkommen in die Schweiz kommt. Die Personenfreizügigkeit mit den EU- und EFTA-Staaten ist im wirtschaftlichen Interesse der Schweiz. Deshalb lehne ich die Kündigung der Personenfreizügigkeit (und damit einhergehend die Bilateralen I) ab.",AGAINST
Sollen Sans-Papiers einfacher einen geregelten Aufenthaltsstatus erhalten?,"Wer keine Aufenthaltserlaubnis hat, muss die Schweiz verlassen. Von einer pauschalen Regularisierung illegaler Einwanderer ist auch deshalb abzusehen, weil dadurch neue Migranten angezogen werden (Pull-Effekt). Zudem schafft dies eine Ungleichbehandlung zu Migranten, die über legale Wege in die Schweiz einreisen.",AGAINST
Befürworten Sie eine weitere Verschärfung des Asylrechts?,"Diese Frage ist viel zu pauschal, als dass man eine präzise Antwort darauf geben könnte. Grundsätzlich gilt es, Missbräuchen im Asylbereich mit den nötigen gesetzlichen Verschärfungen zu begegnen. Wichtig ist jetzt vor allem ein konsequenter Vollzug des bestehenden Asylrechts. Gegen eines der drängendsten Probleme, namentlich die Unmöglichkeit, Personen in gewisse Länder zwangszurückzuführen, nützt keine gesetzliche Verschärfung.",FAVOR
Sollen die Anforderungen für Einbürgerungen erhöht werden?,"Das Bürgerrechtsgesetz sieht klare und strenge Kriterien für die Einbürgerung vor. Dazu zählen auch Integrationskriterien (Sicherheit, Werte, Sprache, Arbeit). Sofern diese Kriterien erfüllt sind, kann von einer gelungenen Integration ausgegangen werden. Einer Einbürgerung steht damit nichts im Weg. Daher ist eine Verschärfung derzeit eigentlich kein Thema.",FAVOR
Soll der Bund Ausländer/-innen bei der Integration stärker unterstützen?,"Integration liegt in erster Linie in der Verantwortung des Ausländers. Dieser hat eine Integrationsbringschuld. Aber der Staat darf fördern und unterstützen, insbesondere im Asylbereich. Asylsuchende mit einer langfristigen Bleibeperspektive sollen möglichst rasch integriert werden. Eine rasche Arbeitsintegration senkt die Sozialhilfekosten.",FAVOR
"Eine Initiative fordert, dass die Haftungsregeln für Unternehmen mit Sitz in der Schweiz in Bezug auf die Einhaltung von Menschenrechten und Umweltstandards im Ausland verschärft werden. Befürworten Sie dies?","Auf Einzelstaatebene Haftungsregeln aufzustellen, ist der falsche Ansatz. Der Umwelt- und Menschenrechtsschutz sind globale Probleme. Sie bedürfen eines international koordinierten Vorgehens. Die Schweiz soll sich daher weiterhin für die Ausarbeitung von internationalen Standards zur verantwortungsvollen Unternehmensführung einsetzen und diese in der Schweiz konsequent umsetzen. Privatrechtliche Haftungsregeln schaden dem Wirtschaftsstandort Schweiz.",AGAINST
"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?","Nicht die Jahre entscheiden, sondern der Stand der Integration",AGAINST
"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?",Sie sind teil der Gesellschaft und somit Grundsteine zur Individualität der Schweiz,FAVOR
Befürworten Sie eine weitere Verschärfung des Asylrechts?,Die letzte Reform habe ich befürwortet. Da passt so im Moment.,AGAINST
"Eine Initiative fordert, dass die Haftungsregeln für Unternehmen mit Sitz in der Schweiz in Bezug auf die Einhaltung von Menschenrechten und Umweltstandards im Ausland verschärft werden. Befürworten Sie dies?",Unterstütze den Gegenvorschlag zur Konzernverantwortungsinitiative,AGAINST
